"Name","Category","Phone","City","State","License Number","Why Kept"
"Tactical Fleet Management","Wholesale Dealer License","(361) 356-7409","CORPUS CHRISTI","TX","P170254W","State-licensed wholesale dealer - Sep 13 push"
"TAIM AUTO SALE LLC","Wholesale Motor Vehicle Dealer","480-395-3679","GLENDALE","AZ","L10000982","State-licensed wholesale dealer - Sep 13 push"
"TALAMANTE AUTO SALES LLC","Wholesale Motor Vehicle Dealer","480-848-2460","LITCHFIELD PARK","AZ","L10002807","State-licensed wholesale dealer - Sep 13 push"
"TAM MOTORS INC","Wholesale Motor Vehicle Dealer","(407)369-4070","LONGWOOD","FL","1151672-1","State-licensed wholesale dealer - Sep 13 push"
"TAMPA BAY AUTO WHOLESALERS INC","Wholesale Motor Vehicle Dealer","(727)484-4257","HOLIDAY","FL","1133727-1","State-licensed wholesale dealer - Sep 13 push"
"Target Retirement Services","Wholesale Motor Vehicle Dealer","4802784417","Chandler","AZ","L10001398","State-licensed wholesale dealer - Sep 13 push"
"Tasca Buick GMC","Motor Vehicle Dealer (general)","","Woonsocket","RI","67","State-licensed dealer - Sep 13 push"
"Tasca Chevrolet","Motor Vehicle Dealer (general)","","Woonsocket","RI","157","State-licensed dealer - Sep 13 push"
"Tasca Chrysler Dodge Jeep Ram Fiat","Motor Vehicle Dealer (general)","","Johnston","RI","77","State-licensed dealer - Sep 13 push"
"Tasca Ford","Motor Vehicle Dealer (general)","","Cranston","RI","91","State-licensed dealer - Sep 13 push"
"Tasca Kia","Motor Vehicle Dealer (general)","","Johnston","RI","2","State-licensed dealer - Sep 13 push"
"Tasca Lincoln Mercury","Motor Vehicle Dealer (general)","","Cranston","RI","127","State-licensed dealer - Sep 13 push"
"Tasca Mazda","Motor Vehicle Dealer (general)","","Cranston","RI","204","State-licensed dealer - Sep 13 push"
"Tasca Nissan","Motor Vehicle Dealer (general)","","East Providence","RI","701","State-licensed dealer - Sep 13 push"
"Tasca Volvo","Motor Vehicle Dealer (general)","","Cranston","RI","210","State-licensed dealer - Sep 13 push"
"TASNEEM LLC","Wholesale Motor Vehicle Dealer","(813)753-5020","ZEPHYRHILLS","FL","1148935-1","State-licensed wholesale dealer - Sep 13 push"
"Taylor Training Academy","Wholesale Motor Vehicle Dealer","3606004411","Peoria","AZ","L10003450","State-licensed wholesale dealer - Sep 13 push"
"TBK Wholesale","Motor Vehicle Dealer (wholesale name match)","","Des Moines","IA","D3116","State-licensed dealer - Sep 13 push"
"Tbs Motorsports","Wholesale Motor Vehicle Dealer","6027573660","Cave Creek","AZ","L00012421","State-licensed wholesale dealer - Sep 13 push"
"TC CLASSICS LLC","Wholesale Motor Vehicle Dealer","(305)779-8040","MIAMI","FL","1109536-1","State-licensed wholesale dealer - Sep 13 push"
"Team Bespoke Auto Sales LLC","Motor Vehicle Dealer (general)","","Warren","RI","590","State-licensed dealer - Sep 13 push"
"Teamcore Fitness Group of Arizona LLC","Wholesale Motor Vehicle Dealer","6022901413","Gilbert","AZ","L00015988","State-licensed wholesale dealer - Sep 13 push"
"TEBOS GARAGE","Wholesale Motor Vehicle Dealer","","Longmont","CO","39601","State-licensed wholesale dealer - Sep 13 push"
"TECHNOCAR AUTO SALES LLC","Wholesale Motor Vehicle Dealer","602-510-1876","Maricopa","AZ","L10002928","State-licensed wholesale dealer - Sep 13 push"
"Ted Motors, LLC.","Wholesale Motor Vehicle Dealer","","Aurora","CO","47404","State-licensed wholesale dealer - Sep 13 push"
"TERRY","Wholesale Motor Vehicle Dealer","","LOMA","CO","2278","State-licensed wholesale dealer - Sep 13 push"
"Terry?s Auto, Limited","Motor Vehicle Dealer (general)","","Woonsocket","RI","473","State-licensed dealer - Sep 13 push"
"Tesla","Motor Vehicle Dealer (general)","","Providence","RI","225","State-licensed dealer - Sep 13 push"
"Texarkana Auto Auction LLC","Wholesale Motor Vehicle Auction License","(903) 794-6925","TEXARKANA","TX","P149725A","State-licensed wholesale dealer - Sep 13 push"
"Texas Toys Wholesale, LLC","Wholesale Dealer License","(405) 313-3833","DENTON","TX","P168055W","State-licensed wholesale dealer - Sep 13 push"
"THE BOSS WHOLESALE CORP","Wholesale Motor Vehicle Dealer","(407)978-2468","ORLANDO","FL","1153929-1","State-licensed wholesale dealer - Sep 13 push"
"The Car Exchange, LLC","Wholesale Motor Vehicle Dealer","317-459-4301","Buckeye","AZ","L10003207","State-licensed wholesale dealer - Sep 13 push"
"The Car Lot, Inc. ""Annex""","Motor Vehicle Dealer (general)","","Cranston","RI","640","State-licensed dealer - Sep 13 push"
"The Car Lot, Inc. ""Main""","Motor Vehicle Dealer (general)","","Cranston","RI","19","State-licensed dealer - Sep 13 push"
"The Corcoran Corporation","Wholesale Motor Vehicle Dealer","9289258228","Prescott","AZ","L00005835","State-licensed wholesale dealer - Sep 13 push"
"THE HOT SHOT RIDES","Wholesale Motor Vehicle Dealer","","Arvada","CO","46746","State-licensed wholesale dealer - Sep 13 push"
"THE HUDSON COMPANY AUTO BROKERS,LLC","Wholesale Motor Vehicle Dealer","(405) 286-2388","OKLAHOMA CITY","OK","10457","State-licensed wholesale dealer - Sep 13 push"
"The Jans-Way Corporation","Wholesale Motor Vehicle Dealer","7022745578","Avondale","AZ","L00013289","State-licensed wholesale dealer - Sep 13 push"
"The Peterbilt Store- Rhode Island","Motor Vehicle Dealer (general)","","Johnston","RI","289","State-licensed dealer - Sep 13 push"
"The Pit Stop","Wholesale Motor Vehicle Dealer","480-250-8050","Mesa","AZ","L00005499","State-licensed wholesale dealer - Sep 13 push"
"The Scooter Palace","Motor Vehicle Dealer (general)","","Tiverton","RI","490","State-licensed dealer - Sep 13 push"
"The Valley Auto Fleet LLC","Wholesale Motor Vehicle Dealer","6237346933","Tolleson","AZ","L10003226","State-licensed wholesale dealer - Sep 13 push"
"THREE BROS AUTOS","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","39879","State-licensed wholesale dealer - Sep 13 push"
"Three Hearts Wholesale LLC","Wholesale Motor Vehicle Dealer","6786895007","Mesa","AZ","L10003524","State-licensed wholesale dealer - Sep 13 push"
"Throttle Throne Inc","Wholesale Motor Vehicle Dealer","9103200259","Peoira","AZ","L10002947","State-licensed wholesale dealer - Sep 13 push"
"THS WHOLESALE MOTOR VEHICLE DEALER","Wholesale Motor Vehicle Dealer","623-500-9552","PHOENIX","AZ","L10001851","State-licensed wholesale dealer - Sep 13 push"
"TIANNOVATE SALES LLC","Wholesale Motor Vehicle Dealer","480-295-9927","PHOENIX","AZ","L10003100","State-licensed wholesale dealer - Sep 13 push"
"Tiki's Auto Sales ""Annex""","Motor Vehicle Dealer (general)","","Pawtucket","RI","70","State-licensed dealer - Sep 13 push"
"Tiki's Auto Sales ""Main""","Motor Vehicle Dealer (general)","","Pawtucket","RI","61","State-licensed dealer - Sep 13 push"
"Tire Kick Flips LLC","Wholesale Motor Vehicle Dealer","5206681097","Vail","AZ","L10002400","State-licensed wholesale dealer - Sep 13 push"
"Titanium Automotive LLC","Wholesale Motor Vehicle Dealer","480-231-6776","Phoenix","AZ","L10003018","State-licensed wholesale dealer - Sep 13 push"
"Tiverton Motor Sales, Inc.","Motor Vehicle Dealer (general)","","Tiverton","RI","311","State-licensed dealer - Sep 13 push"
"TJ Rides LLC","Wholesale Motor Vehicle Dealer","6028771436","Phoenix","AZ","L10002847","State-licensed wholesale dealer - Sep 13 push"
"Tjb Automotive, Inc.","Wholesale Motor Vehicle Dealer","6028184530","Phoenix","AZ","L00006740","State-licensed wholesale dealer - Sep 13 push"
"TJC AUTO CORP","Wholesale Motor Vehicle Dealer","(786)676-1822","OPA-LOCKA","FL","1153688-1","State-licensed wholesale dealer - Sep 13 push"
"TKI Equip","Wholesale Dealer License","(469) 801-8300","PLANO","TX","P165886W","State-licensed wholesale dealer - Sep 13 push"
"TLC SOLUTIONS OF FLORIDA INC.","Wholesale Motor Vehicle Dealer","(800)285-2603","WEST PALM BEACH","FL","1154454-1","State-licensed wholesale dealer - Sep 13 push"
"TM Autos LLC","Wholesale Motor Vehicle Dealer","602-412-7516","GLENDALE","AZ","L10003488","State-licensed wholesale dealer - Sep 13 push"
"Tomegah Auto Sales","Wholesale Motor Vehicle Dealer","4808655244","Phoenix","AZ","L00015154","State-licensed wholesale dealer - Sep 13 push"
"Tony?s Auto Sales & Service","Motor Vehicle Dealer (general)","","East Providence","RI","57","State-licensed dealer - Sep 13 push"
"Top Boyz Wholesale LLC","Wholesale Motor Vehicle Dealer","602-405-9232","Tolleson","AZ","L10003636","State-licensed wholesale dealer - Sep 13 push"
"TOP CAR LLC","Wholesale Motor Vehicle Dealer","(407)669-0012","WINTER PARK","FL","1153285-1","State-licensed wholesale dealer - Sep 13 push"
"Top Cars LLC","Wholesale Motor Vehicle Dealer","4806340627","San Tan Valley","AZ","L10003519","State-licensed wholesale dealer - Sep 13 push"
"Top Gear Investment LLC","Wholesale Motor Vehicle Dealer","2487034700","Scottsdale","AZ","L10000882","State-licensed wholesale dealer - Sep 13 push"
"Top Model Autos","Wholesale Motor Vehicle Dealer","4802485621","Tempe","AZ","L00010831","State-licensed wholesale dealer - Sep 13 push"
"Topline AutoMotors LLC","Wholesale Motor Vehicle Dealer","4802130444","Glendale","AZ","L10000397","State-licensed wholesale dealer - Sep 13 push"
"Topline Motors, Inc.","Motor Vehicle Dealer (general)","","Woonsocket","RI","126","State-licensed dealer - Sep 13 push"
"TOPP GUNN AUCTIONS, INC.","Wholesale Motor Vehicle Auction License","(903) 785-0955","Reno","TX","P115507A","State-licensed wholesale dealer - Sep 13 push"
"TORQUE AND TIMBER AZ LLC","Wholesale Motor Vehicle Dealer","3092126323","Mesa","AZ","L10003174","State-licensed wholesale dealer - Sep 13 push"
"Total Auto Finance llc","Wholesale Motor Vehicle Dealer","7023244795","Bullhead","AZ","L10003392","State-licensed wholesale dealer - Sep 13 push"
"TOTAL CAR LOGISTICS, LLC","Wholesale Motor Vehicle Dealer","(407)267-9082","TEMPLE TERRACE","FL","1127293-1","State-licensed wholesale dealer - Sep 13 push"
"TOUCH-N-GO","Wholesale Motor Vehicle Dealer","","COLORADO SPRINGS","CO","41122","State-licensed wholesale dealer - Sep 13 push"
"Tourbillon Truck & Trailer Sales","Motor Vehicle Dealer (general)","","North Scituate","RI","266","State-licensed dealer - Sep 13 push"
"Towne Motor Sales, Inc.","Motor Vehicle Dealer (general)","","Tiverton","RI","538","State-licensed dealer - Sep 13 push"
"Toyota of Smithfield","Motor Vehicle Dealer (general)","","Smithfield","RI","242","State-licensed dealer - Sep 13 push"
"TOYS FOR BIG BOYS MOTORS","Wholesale Motor Vehicle Dealer","(405) 605-2514","OKLAHOMA CITY","OK","10693","State-licensed wholesale dealer - Sep 13 push"
"TQ AUTO LLC","Wholesale Motor Vehicle Dealer","402-974-9140","GLENDALE","AZ","L10003124","State-licensed wholesale dealer - Sep 13 push"
"Trade Link International","Wholesale Motor Vehicle Dealer","4802751369","Chandler","AZ","L00010315","State-licensed wholesale dealer - Sep 13 push"
"Trail Auto Sales, Inc.","Motor Vehicle Dealer (general)","","East Providence","RI","14","State-licensed dealer - Sep 13 push"
"Trailers FBSO","Wholesale Motor Vehicle Dealer","404-379-1186","Phoenix","AZ","L10000151","State-licensed wholesale dealer - Sep 13 push"
"Trailridge Auto Brokers LLC","Wholesale Motor Vehicle Dealer","6029899890","peoria","AZ","L10003204","State-licensed wholesale dealer - Sep 13 push"
"Trans Pacific Leasing LLC","Wholesale Motor Vehicle Dealer","4802217978","Phoenix","AZ","L00009338","State-licensed wholesale dealer - Sep 13 push"
"TRAVELERS WHOLESALE TRAILER SALES","Motor Vehicle Dealer (wholesale name match)","","MANCHESTER","TN","122","State-licensed dealer - Sep 13 push"
"Tremont Investments LLC","Wholesale Motor Vehicle Dealer","6462618868","Phoenix","AZ","L00015839","State-licensed wholesale dealer - Sep 13 push"
"TRENDA MOTORS, INC.","Wholesale Motor Vehicle Dealer","","LAKEWOOD","CO","7716","State-licensed wholesale dealer - Sep 13 push"
"Tri Lakes Auto Brokers, Inc.","Wholesale Motor Vehicle Dealer","","Larkspur","CO","4678","State-licensed wholesale dealer - Sep 13 push"
"Tri Star Transporting & Towing Inc","Wholesale Motor Vehicle Dealer","6235612181","Phoenix","AZ","L00009699","State-licensed wholesale dealer - Sep 13 push"
"Tri State Auto Group Inc","Wholesale Motor Vehicle Dealer","9284120505","Lake Havasu City","AZ","L00015182","State-licensed wholesale dealer - Sep 13 push"
"Triple B Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","5204430767","Tucson","AZ","L00016554","State-licensed wholesale dealer - Sep 13 push"
"Triple T Wholesale","Wholesale Dealer License","(512) 413-9889","GIDDINGS","TX","P174351W","State-licensed wholesale dealer - Sep 13 push"
"TROPICAL CAPITAL INC.","Wholesale Motor Vehicle Dealer","(305)926-2098","FORT LAUDERDALE","FL","1153524-1","State-licensed wholesale dealer - Sep 13 push"
"TROWNSELL CARS LLC","Wholesale Motor Vehicle Dealer","","LITTLETON","CO","36058","State-licensed wholesale dealer - Sep 13 push"
"Trucar Brokers","Wholesale Motor Vehicle Dealer","6025706307","Phoenix","AZ","L10001171","State-licensed wholesale dealer - Sep 13 push"
"Truck Solutions Solutions Sales and Service, LLC","Motor Vehicle Dealer (general)","","Slatersville","RI","299","State-licensed dealer - Sep 13 push"
"TRUE IMPORTS LLC","Wholesale Motor Vehicle Dealer","480-665-1849","PHOENIX","AZ","L10000833","State-licensed wholesale dealer - Sep 13 push"
"TrueCar Wholesale Solutions, Inc.","Wholesale Motor Vehicle Dealer","480-237-1281","Mesa","AZ","L10001602","State-licensed wholesale dealer - Sep 13 push"
"Twiggs Auto Sales","Motor Vehicle Dealer (general)","","Warren","RI","328","State-licensed dealer - Sep 13 push"
"Twins Auto Sales","Wholesale Motor Vehicle Dealer","6023805406","Phoenix","AZ","L00014776","State-licensed wholesale dealer - Sep 13 push"
"Twisted Throttle, LLC","Motor Vehicle Dealer (general)","","Exeter","RI","156","State-licensed dealer - Sep 13 push"
"TWO RIVERS WHOLESALE CENTER","Motor Vehicle Dealer (wholesale name match)","","NASHVILLE","TN","18185","State-licensed dealer - Sep 13 push"
"TX MOTOPLEX","Wholesale Dealer License","(214) 200-6651","DALLAS","TX","P163249W","State-licensed wholesale dealer - Sep 13 push"
"Ultimate Trade LLC","Wholesale Motor Vehicle Dealer","4803346737","Scottsdale","AZ","L00015052","State-licensed wholesale dealer - Sep 13 push"
"UMBERTOS AUTO SALES INC","Wholesale Motor Vehicle Dealer","","LOUISVILLE","CO","6200","State-licensed wholesale dealer - Sep 13 push"
"UNIK 305 LLC","Wholesale Motor Vehicle Dealer","(786)461-2167","MIAMI","FL","1153690-1","State-licensed wholesale dealer - Sep 13 push"
"UNIQUE AUTO EXCHANGE LLC","Wholesale Motor Vehicle Dealer","480-489-0589","PHOENIX","AZ","L10003325","State-licensed wholesale dealer - Sep 13 push"
"UNIQUE VEHICLES, LLC.","Wholesale Motor Vehicle Dealer","","Lakewood","CO","45327","State-licensed wholesale dealer - Sep 13 push"
"United Auto Brokers LLC","Wholesale Dealer License","(806) 543-6368","COLORADO CITY","TX","P156939W","State-licensed wholesale dealer - Sep 13 push"
"United Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Providence","RI","74","State-licensed dealer - Sep 13 push"
"UNITED AUTO USA CORP","Wholesale Motor Vehicle Dealer","(450)434-1800","DORAL","FL","1065419-1","State-licensed wholesale dealer - Sep 13 push"
"United Eagle Auto Sales LLC","Wholesale Motor Vehicle Dealer","503-935-7656","Surprise","AZ","L10002321","State-licensed wholesale dealer - Sep 13 push"
"United Motors LLC","Wholesale Motor Vehicle Dealer","4802316776","Gilbert","AZ","L00008193","State-licensed wholesale dealer - Sep 13 push"
"UNIVERSITY AUTO SALES","Wholesale Motor Vehicle Dealer","(405) 360-0707","NORMAN","OK","10561","State-licensed wholesale dealer - Sep 13 push"
"UPFER LLC","Wholesale Motor Vehicle Dealer","(407)421-3682","ORLANDO","FL","1148509-1","State-licensed wholesale dealer - Sep 13 push"
"Urban Used Cars LLC","Wholesale Motor Vehicle Dealer","6026682098","Surprise","AZ","L10003543","State-licensed wholesale dealer - Sep 13 push"
"US Auto Finder And Leasing","Wholesale Motor Vehicle Dealer","","Aurora","CO","40370","State-licensed wholesale dealer - Sep 13 push"
"US FINANCE AUTO LLC","Wholesale Motor Vehicle Dealer","646-656-0606","PHOENIX","AZ","L10002181","State-licensed wholesale dealer - Sep 13 push"
"Usa Car Rental, Inc","Wholesale Motor Vehicle Dealer","602-432-0397","Phoenix","AZ","L10000298","State-licensed wholesale dealer - Sep 13 push"
"Usaaa","Wholesale Motor Vehicle Dealer","480406212","Glendale","AZ","L00016082","State-licensed wholesale dealer - Sep 13 push"
"USG MOTORS CORPORATION","Wholesale Motor Vehicle Dealer","(407)429-8282","ALTAMONTE SPRINGS","FL","1152079-1","State-licensed wholesale dealer - Sep 13 push"
"V CUSTOMS LLC","Wholesale Motor Vehicle Dealer","6026688059","GOODYEAR","AZ","L10000875","State-licensed wholesale dealer - Sep 13 push"
"V Star Auto Sales LLC","Wholesale Motor Vehicle Dealer","","Fort Lupton","CO","47269","State-licensed wholesale dealer - Sep 13 push"
"Valenti Subaru, Inc.","Motor Vehicle Dealer (general)","","Westerly","RI","238","State-licensed dealer - Sep 13 push"
"Valenti Toyota","Motor Vehicle Dealer (general)","","Westerly","RI","124","State-licensed dealer - Sep 13 push"
"Valeo Ventures LLC","Wholesale Motor Vehicle Dealer","4807977935","Scottsdale","AZ","L00005286","State-licensed wholesale dealer - Sep 13 push"
"Valiant Trades LLC","Wholesale Motor Vehicle Dealer","786-614-1140","Scottsdale","AZ","L10001806","State-licensed wholesale dealer - Sep 13 push"
"Valley Desert Wheels LLC","Wholesale Motor Vehicle Dealer","4808234135","Phoenix","AZ","L00015800","State-licensed wholesale dealer - Sep 13 push"
"VALLEY OF THE SUN FINANCIAL LLC","Wholesale Motor Vehicle Dealer","6026280426","Phoenix","AZ","L10002488","State-licensed wholesale dealer - Sep 13 push"
"Valley Street Auto Sales","Motor Vehicle Dealer (general)","","Providence221 Washington Highway Route","RI","756","State-licensed dealer - Sep 13 push"
"Valleywide Resort Homes LLC","Wholesale Motor Vehicle Dealer","6025402787","Mesa","AZ","L00016765","State-licensed wholesale dealer - Sep 13 push"
"VALUE MOTORS","Wholesale Motor Vehicle Dealer","(405) 632-3355","OKLAHOMA CITY","OK","10671","State-licensed wholesale dealer - Sep 13 push"
